seq,cam_view,start_frame,end_frame,url,gait_event,dataset,gait_pat
cljwswmbz000r3n6lijh3r47s,left side,417,496,https://www.youtube.com/watch?v=vUM4OwTQk34,,Abnormal Gait,normal
cljwswza1000v3n6lfl03wwes,right side,506,587,https://www.youtube.com/watch?v=vUM4OwTQk34,,Abnormal Gait,normal
cljwsxudc000z3n6l8eoon4wq,left side,612,689,https://www.youtube.com/watch?v=vUM4OwTQk34,,Abnormal Gait,normal
cljwsyscb00133n6lj5h5v9v1,right side,707,784,https://www.youtube.com/watch?v=vUM4OwTQk34,,Abnormal Gait,normal
cljwszgu800183n6lv2aev7fd,left side,813,971,https://www.youtube.com/watch?v=vUM4OwTQk34,,Abnormal Gait,normal
cljwszxbr001c3n6lb5como0l,right side,993,1159,https://www.youtube.com/watch?v=vUM4OwTQk34,,Abnormal Gait,normal
cljwt17kh001g3n6lhqelrx2w,left side,1197,1450,https://www.youtube.com/watch?v=vUM4OwTQk34,,Abnormal Gait,normal
cljwt1mnk001k3n6lsrz5snat,right side,1501,1762,https://www.youtube.com/watch?v=vUM4OwTQk34,,Abnormal Gait,normal
cljwt275b001o3n6lx021hys6,left side,1788,1864,https://www.youtube.com/watch?v=vUM4OwTQk34,,Abnormal Gait,normal
cljwt2kh6001s3n6lnyzpoe3i,right side,1880,1985,https://www.youtube.com/watch?v=vUM4OwTQk34,,Abnormal Gait,normal
cljwta1v800043n6l7tvrpsc5,left side,1,216,https://www.youtube.com/watch?v=z9Jzz1849L8,,Abnormal Gait,abnormal
cljwtauxc00093n6lcfjk03tn,left side,66,165,https://www.youtube.com/watch?v=DfRhvdCiUJk,,Normal Gait,normal
cljwtchru000e3n6ln81oebjw,back,1079,1155,https://www.youtube.com/watch?v=diCVwltkV5M,,Normal Gait,normal
cljwtdtig000m3n6l1wnao0fx,front,1338,1419,https://www.youtube.com/watch?v=diCVwltkV5M,,Normal Gait,normal
cljwteh0c000q3n6l0atu1s0y,back,1660,1909,https://www.youtube.com/watch?v=diCVwltkV5M,,Normal Gait,normal
cljwtfmw9000u3n6lwarp8uit,front,2048,2264,https://www.youtube.com/watch?v=diCVwltkV5M,,Normal Gait,normal
cljwtgpsm000y3n6lgbj91b5h,right side,379,678,https://www.youtube.com/watch?v=eCCYhDSDlDc,,Normal Gait,normal
cljwth9ln00123n6l7bn94j2u,left side,724,1014,https://www.youtube.com/watch?v=eCCYhDSDlDc,,Normal Gait,normal
cljwtj9z000173n6lfvq9s6p5,back,7400,7514,https://www.youtube.com/watch?v=EHx08gSNfxQ,,Normal Gait,normal
cljwtjwzm001b3n6ldfj8y8yt,front,7574,7712,https://www.youtube.com/watch?v=EHx08gSNfxQ,,Normal Gait,normal
cljwtki9b001f3n6lx9z4sqj7,back,7800,7964,https://www.youtube.com/watch?v=EHx08gSNfxQ,,Normal Gait,normal
cljwtlo9i001k3n6l5haobi9m,right side,2168,2364,https://www.youtube.com/watch?v=EHymg4AGMJs,,Normal Gait,normal
cljwtm8x8001o3n6lz7zicp07,front,2440,2637,https://www.youtube.com/watch?v=EHymg4AGMJs,,Normal Gait,normal
cljwtmuyo001s3n6lwvf8vtx3,right side,2918,3373,https://www.youtube.com/watch?v=EHymg4AGMJs,,Normal Gait,normal
cljwtogit00203n6labkjs3gk,front,3658,3797,https://www.youtube.com/watch?v=EHymg4AGMJs,,Normal Gait,normal
cljwtp06q00243n6luy6xd8yh,back,3840,3887,https://www.youtube.com/watch?v=EHymg4AGMJs,,Normal Gait,normal
cljxgsqgt00043n6lvj5enj3z,right side,2557,2613,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,,Normal Gait,normal
cljxgtshi00093n6lozooumt1,left side,2857,2993,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,,Normal Gait,normal
cljxgugiu000d3n6l1ieoxyk9,right side,3041,3180,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,,Normal Gait,normal
cljxgvdvj000k3n6lmyydoci5,left side,3227,3359,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,,Normal Gait,normal
cljxgw12o000o3n6lm1k3e342,right side,3411,3547,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,,Normal Gait,normal
cljxgwqfa000s3n6lpfzakjof,left side,3599,3723,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,,Normal Gait,normal
cljxgxq03000w3n6lpsp4cgc9,right side,3790,3893,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,,Normal Gait,normal
cljxh0rcs00103n6lwtbna364,left side,3934,4035,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,,Normal Gait,normal
cljxh19il00143n6lcoxgwtoj,right side,4083,4188,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,,Normal Gait,normal
cljxh25bj00183n6lp4ev8gns,left side,4225,4321,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,,Normal Gait,normal
cljxh303i001c3n6lznalpt42,right side,4370,4466,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,,Normal Gait,normal
cljxh46p8001j3n6lnjlzlxpd,left side,4581,4650,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,,Normal Gait,normal
cljxh4sqp001n3n6lrk6rnevw,left side,4652,4748,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,,Normal Gait,normal
cljxh5uz0001r3n6l64mpm5b3,right side,15,1442,https://www.youtube.com/watch?v=hGNKzkCF4J8,,Normal Gait,normal
cljxh7ss1001w3n6lqp12u749,left side,259,432,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxh9aq900203n6l7y6lqrt3,left side,442,505,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxh9q2200243n6lq69dhx3v,left side,508,611,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhaq1h00283n6lyhcf8obn,left side,616,693,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhbr13002c3n6lo1ds8kua,left side,696,745,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhcwlt002g3n6lpnrdf5mx,left side,824,929,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhdl5y002k3n6lryoxnto7,left side,944,1027,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhfdki002v3n6lq3lw1ob6,left side,1165,1204,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhg8mm002z3n6lco4twkh5,left side,1290,1333,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhh8ya00333n6lmn4bfa1d,left side,1493,1578,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhirrl00373n6l7xsxnxki,left side,1583,1667,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhkcct003c3n6lvn7vvhnk,right side,1727,1834,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhla5g003g3n6le1tbxmop,right side,1835,1913,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhlvfn003k3n6li498ww87,left side,1915,1957,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhm9kc003o3n6lint153vq,left side,1959,2067,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhmxzx003s3n6lb888laay,right side,2081,2135,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxho16c003w3n6lm2bhcvp6,right side,2218,2306,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhovdm00403n6l8h1dj8v5,right side,2308,2368,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhpdds00443n6l04zwwcby,left side,2373,2542,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhqmkc00483n6l5nmlgtsk,right side,2605,2688,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhqzxh004c3n6l7fpf8bpn,right side,2748,2808,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhrmyz004g3n6ldq656j69,left side,2845,2868,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhso2n004k3n6lczes9nyj,right side,3030,3153,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhtnel004o3n6lv2qg78s8,left side,3337,3460,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhuq6p004s3n6lvv0r39b9,left side,3671,3776,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhvgec004w3n6lbq9yhtpd,left side,3797,3889,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhw08900503n6l3nyj2qhl,left side,3930,4051,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhxc8l00543n6le711pgu9,left side,4071,4231,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhybys00583n6l77dunspa,right side,4271,4320,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxhzmht005c3n6ljn9iszh2,left side,4416,4471,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxi0h9y005g3n6lbv12po7w,right side,4991,5119,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxi10qi005k3n6lyaoabejr,right side,5156,5230,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxi1ue5005o3n6lb1dsot60,left side,5234,5364,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxi2qbp005s3n6llajez7qb,left side,5912,6056,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxi3myk005w3n6lqukbi24u,left side,6087,6279,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxi533z00603n6lb3jwkr3v,left side,11611,11703,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxi664s00683n6lhxbh8beh,right side,11735,11803,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxi6yx1006c3n6l55izjvr5,right side,11805,11933,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxi7kt0006g3n6l9obrwgde,right side,11936,11980,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxi82s2006k3n6l8u7gqntq,left side,11986,12090,https://www.youtube.com/watch?v=hSIYGZhRGd4,,Normal Gait,normal
cljxi9qeq006o3n6lybhf28cp,back,2511,2815,https://www.youtube.com/watch?v=JD1AGVpftps,,Normal Gait,normal
cljxiakgy006s3n6lnv6bs294,front,2903,3024,https://www.youtube.com/watch?v=JD1AGVpftps,,Normal Gait,normal
cljxib3tw006w3n6librdqi7p,front,3039,3103,https://www.youtube.com/watch?v=JD1AGVpftps,,Normal Gait,normal
cljxibqo100703n6lt6hgcqi4,back,3160,3228,https://www.youtube.com/watch?v=JD1AGVpftps,,Normal Gait,normal
cljxiccu300743n6lmy70fnrb,back,3250,3338,https://www.youtube.com/watch?v=JD1AGVpftps,,Normal Gait,normal
cljxicsda00783n6lzoxzdb0r,front,3408,3524,https://www.youtube.com/watch?v=JD1AGVpftps,,Normal Gait,normal
cljxid694007c3n6l2mwpxjbt,front,3527,3558,https://www.youtube.com/watch?v=JD1AGVpftps,,Normal Gait,normal
cljxidr5v007g3n6l7sp6espk,back,3629,3721,https://www.youtube.com/watch?v=JD1AGVpftps,,Normal Gait,normal
cljxiepu3007k3n6lnr4xhxvd,front,3831,4082,https://www.youtube.com/watch?v=JD1AGVpftps,,Normal Gait,normal
cljxigc9k007p3n6l1tr0hmno,front,76,121,https://www.youtube.com/watch?v=KnvYRnTA3XQ,,Normal Gait,normal
cljxih2v7007t3n6lbkgqlfoq,front,224,289,https://www.youtube.com/watch?v=KnvYRnTA3XQ,,Normal Gait,normal
cljxihp86007x3n6lv3i1hc0h,front,346,436,https://www.youtube.com/watch?v=KnvYRnTA3XQ,,Normal Gait,normal
cljxijaiy00813n6lc6oo1rzh,front,564,697,https://www.youtube.com/watch?v=KnvYRnTA3XQ,,Normal Gait,normal
cljxikwg800883n6l1fsf45nx,front,800,858,https://www.youtube.com/watch?v=KnvYRnTA3XQ,,Normal Gait,normal
cljxilqrf008c3n6l523828ci,front,862,962,https://www.youtube.com/watch?v=KnvYRnTA3XQ,,Normal Gait,normal
cljximnr0008g3n6lmof9rjho,back,1119,1178,https://www.youtube.com/watch?v=KnvYRnTA3XQ,,Normal Gait,normal
cljxinqoh008k3n6leh71a7vd,front,3294,3408,https://www.youtube.com/watch?v=KnvYRnTA3XQ,,Normal Gait,normal
cljxjd0vg008q3n6lik66nqws,back,2447,2848,https://www.youtube.com/watch?v=KnvYRnTA3XQ,,Normal Gait,normal
cljxjew0v008u3n6lfp6v2l22,front,3136,3232,https://www.youtube.com/watch?v=KnvYRnTA3XQ,,Normal Gait,normal
cljxjfx4c008y3n6lvumawda5,front,3412,3532,https://www.youtube.com/watch?v=KnvYRnTA3XQ,,Normal Gait,normal
cljxjgy7n00923n6lf1jskzuu,front,3536,3660,https://www.youtube.com/watch?v=KnvYRnTA3XQ,,Normal Gait,normal
cljxji13l00963n6l0o7vmhnf,front,3744,3934,https://www.youtube.com/watch?v=KnvYRnTA3XQ,,Normal Gait,normal
cljxjiy2z009a3n6lt8814xvn,front,3948,4058,https://www.youtube.com/watch?v=KnvYRnTA3XQ,,Normal Gait,normal
cljxjjxh5009f3n6ltrwv4sda,left side,168,456,https://www.youtube.com/watch?v=tUT8Fh1zGKA,,Normal Gait,normal
cljxjktjg009j3n6lvb3spwbi,left side,546,696,https://www.youtube.com/watch?v=tUT8Fh1zGKA,,Normal Gait,normal
cljxjnwb200043n6l82lqfqs4,other,2654,2836,https://www.youtube.com/watch?v=ucZdenbi65k,,Normal Gait,normal
cljxjogr100083n6ldltplryd,left side,3125,3293,https://www.youtube.com/watch?v=ucZdenbi65k,,Normal Gait,normal
cljxjogr100083n6ldltplryd,other,3124,3124,https://www.youtube.com/watch?v=ucZdenbi65k,,Normal Gait,normal
cljxjpb7z000d3n6lpmxhbqau,front,1,60,https://www.youtube.com/watch?v=VL0AOiZt_lg,,Normal Gait,normal
cljxjq1v8000h3n6ljow5w2g6,right side,137,196,https://www.youtube.com/watch?v=VL0AOiZt_lg,,Normal Gait,normal
cljxjqo0e000l3n6lzw4fbzvx,front,317,405,https://www.youtube.com/watch?v=VL0AOiZt_lg,,Normal Gait,normal
cljxjrak3000p3n6lpocul02a,back,407,464,https://www.youtube.com/watch?v=VL0AOiZt_lg,,Normal Gait,normal
cljxjsfhr000t3n6l1t0t0i5v,right side,526,613,https://www.youtube.com/watch?v=VL0AOiZt_lg,,Normal Gait,normal
cljxjsxio000x3n6ldkxm7gs4,back,615,704,https://www.youtube.com/watch?v=VL0AOiZt_lg,,Normal Gait,normal
cljxjtvxn00113n6lzfbo2p4o,front,1049,1108,https://www.youtube.com/watch?v=VL0AOiZt_lg,,Normal Gait,normal
cljxjv25j001a3n6lw4iv9fwe,front,1,169,https://www.youtube.com/watch?v=WpARylM4UYU,,Normal Gait,normal
cljxkbce1001f3n6lfsg0zbg4,right side,1864,1955,https://www.youtube.com/watch?v=FTHc-TJOQ34,,Normal Gait,normal
cljxkinfg001j3n6lrled80pl,back,4421,4631,https://www.youtube.com/watch?v=FTHc-TJOQ34,,Normal Gait,normal
cljxkjjxz001n3n6lui5d54d8,front,4705,4892,https://www.youtube.com/watch?v=FTHc-TJOQ34,,Normal Gait,normal
cljxkk705001r3n6lih7q9zt8,back,4927,5118,https://www.youtube.com/watch?v=FTHc-TJOQ34,,Normal Gait,normal
cljxklc35001v3n6l6ex171ry,front,5172,5398,https://www.youtube.com/watch?v=FTHc-TJOQ34,,Normal Gait,normal
cljxkmtb900203n6l4tapnb5w,back,5456,5656,https://www.youtube.com/watch?v=FTHc-TJOQ34,,Normal Gait,normal
cljxknprk00243n6l8cnbqih7,front,5697,5915,https://www.youtube.com/watch?v=FTHc-TJOQ34,,Normal Gait,normal
cljxko91g00283n6llxc0x25r,back,5969,6166,https://www.youtube.com/watch?v=FTHc-TJOQ34,,Normal Gait,normal
cljxkp6vv002c3n6lcdfo99ti,front,6205,6422,https://www.youtube.com/watch?v=FTHc-TJOQ34,,Normal Gait,normal
cljxkpurw002g3n6lnq0pryhp,back,6483,6678,https://www.youtube.com/watch?v=FTHc-TJOQ34,,Normal Gait,normal
cljxkr5zf002k3n6lv3aaexih,front,6718,6917,https://www.youtube.com/watch?v=FTHc-TJOQ34,,Normal Gait,normal
cljxkrp7o002o3n6lmygdz4gg,back,6958,7168,https://www.youtube.com/watch?v=FTHc-TJOQ34,,Normal Gait,normal
cljxksdtz002s3n6lnhe5t4p3,front,7205,7399,https://www.youtube.com/watch?v=FTHc-TJOQ34,,Normal Gait,normal
cljxktaru002w3n6lb8hll80p,right side,1,506,https://www.youtube.com/watch?v=zDC7pKfK_iQ,,Abnormal Gait,abnormal
cljxkvisw00043n6l32m6unyg,back,1,273,https://www.youtube.com/watch?v=Zi89KGNg9aE,,Abnormal Gait,abnormal
cljxkwbqc00083n6l6afotzlq,front,320,561,https://www.youtube.com/watch?v=Zi89KGNg9aE,,Abnormal Gait,abnormal
cljxkx17i000c3n6ldi91r1r9,back,602,1662,https://www.youtube.com/watch?v=Zi89KGNg9aE,,Abnormal Gait,abnormal
cljxkxrcq000g3n6l1h9qy95z,front,1824,2818,https://www.youtube.com/watch?v=Zi89KGNg9aE,,Abnormal Gait,abnormal
cljxkz0sw000l3n6lag5efqf7,back,338,653,https://www.youtube.com/watch?v=zJ6PFxJrGf8,,Abnormal Gait,myopathic
cljxl011m000p3n6l374n38ms,front,696,1041,https://www.youtube.com/watch?v=zJ6PFxJrGf8,,Abnormal Gait,myopathic
cljxl0iym000t3n6lynwllkv1,back,1105,2139,https://www.youtube.com/watch?v=zJ6PFxJrGf8,,Abnormal Gait,myopathic
cljxl14d9000x3n6la28mx768,front,2141,2279,https://www.youtube.com/watch?v=zJ6PFxJrGf8,,Abnormal Gait,myopathic
cljxl1oc900113n6larkl504p,right side,2296,2391,https://www.youtube.com/watch?v=zJ6PFxJrGf8,,Abnormal Gait,myopathic
cljxl2hlg00183n6lww6aucok,right side,2484,2686,https://www.youtube.com/watch?v=zJ6PFxJrGf8,,Abnormal Gait,myopathic
cljxl3an5001c3n6lschs9zkv,left side,2721,2755,https://www.youtube.com/watch?v=zJ6PFxJrGf8,,Abnormal Gait,myopathic
cljxl3joo001g3n6l4rl9x2md,right side,2779,2879,https://www.youtube.com/watch?v=zJ6PFxJrGf8,,Abnormal Gait,myopathic
cljxl3w9f001k3n6lf6lezxqe,back,2894,3170,https://www.youtube.com/watch?v=zJ6PFxJrGf8,,Abnormal Gait,myopathic
cljxl4f0n001o3n6lbbq2h864,front,3202,3550,https://www.youtube.com/watch?v=zJ6PFxJrGf8,,Abnormal Gait,myopathic
cljxlnjav001x3n6l5nn2uken,front,1,131,https://www.youtube.com/watch?v=zRRKEuSzieM,,Abnormal Gait,abnormal
cljxlohpd00223n6l1ev4lh2f,right side,1088,1302,https://www.youtube.com/watch?v=zuPI5BA8mQ8,,Abnormal Gait,exercise
cljxloy3800263n6lyoi0r1ft,left side,1452,1720,https://www.youtube.com/watch?v=zuPI5BA8mQ8,,Abnormal Gait,exercise
cljxlptaq002b3n6l5ppph0z3,right side,1,473,https://www.youtube.com/watch?v=yFBy0X0D-w8,,Normal Gait,normal
cljxlqqqm002g3n6lc2tgfix6,back,1,171,https://www.youtube.com/watch?v=_-Ubl8iD2B0,,Normal Gait,normal
cljxlrov1002l3n6lpdcu0j0p,back,377,519,https://www.youtube.com/watch?v=-0wbleNgAwg,,Normal Gait,normal
cljxlsc97002p3n6ldn9pbuxt,front,567,744,https://www.youtube.com/watch?v=-0wbleNgAwg,,Normal Gait,normal
cljxlsxdl002t3n6l0re2d2cy,back,858,961,https://www.youtube.com/watch?v=-0wbleNgAwg,,Normal Gait,normal
cljxltgmi002x3n6luf6r5xa4,front,990,1118,https://www.youtube.com/watch?v=-0wbleNgAwg,,Normal Gait,normal
cljxlu1ql00313n6lqtuw77ji,back,1298,1452,https://www.youtube.com/watch?v=-0wbleNgAwg,,Normal Gait,normal
cljxlunqd00353n6lhitle9h1,front,1485,1647,https://www.youtube.com/watch?v=-0wbleNgAwg,,Normal Gait,normal
cljxlvf5h003a3n6lqssm40es,right side,74,114,https://www.youtube.com/watch?v=2LbERGI34lA,,Normal Gait,normal
cljxlvp0c003e3n6lhbqb87qc,left side,133,167,https://www.youtube.com/watch?v=2LbERGI34lA,,Normal Gait,normal
cljxlw9dn003i3n6l27b3p6y1,right side,189,222,https://www.youtube.com/watch?v=2LbERGI34lA,,Normal Gait,normal
cljxlwvyd003n3n6ljo58d6s9,left side,241,274,https://www.youtube.com/watch?v=2LbERGI34lA,,Normal Gait,normal
cljxlxk3m003r3n6l0ooimbk2,left side,1,50,https://www.youtube.com/watch?v=3FXUw98rrUY,,Normal Gait,normal
cljxlxyc0003v3n6l0if3b0i7,left side,52,127,https://www.youtube.com/watch?v=3FXUw98rrUY,,Normal Gait,normal
cljxlzffo00413n6le9f85cjl,right side,135,184,https://www.youtube.com/watch?v=3FXUw98rrUY,,Normal Gait,normal
cljxlzzdt00453n6l50zvip0f,left side,198,309,https://www.youtube.com/watch?v=3FXUw98rrUY,,Normal Gait,normal
cljxm0q9n00493n6l1zgi8j4p,right side,325,356,https://www.youtube.com/watch?v=3FXUw98rrUY,,Normal Gait,normal
cljxm1es7004d3n6l1uh2pnq5,right side,357,421,https://www.youtube.com/watch?v=3FXUw98rrUY,,Normal Gait,normal
cljxm1xnl004h3n6lgh5v6l03,left side,447,586,https://www.youtube.com/watch?v=3FXUw98rrUY,,Normal Gait,normal
cljxm3ajs004m3n6lk7unsn04,left side,1376,1476,https://www.youtube.com/watch?v=4KU6G7Iv8ZM,,Normal Gait,normal
cljxm3vy3004q3n6lbbo4t0af,right side,1667,1783,https://www.youtube.com/watch?v=4KU6G7Iv8ZM,,Normal Gait,normal
clk6kbxrx000c3n6lnxcdhw1x,left side,3627,3821,https://www.youtube.com/watch?v=dGSMgtCmk-A,,Abnormal Gait,exercise
clk6kdbvm000g3n6ln30mqzw6,left side,6522,6784,https://www.youtube.com/watch?v=dGSMgtCmk-A,,Abnormal Gait,exercise
clk6km1dx000p3n6lg1prr2xr,left side,1,323,https://www.youtube.com/watch?v=e5lPjg0GhFM,,Abnormal Gait,exercise
clk6ko1kf000w3n6l3wq5uxbi,left side,1,300,https://www.youtube.com/watch?v=edYFuhaff7c,,Abnormal Gait,exercise
clk6kqt7000163n6liyzaaif6,right side,1,198,https://www.youtube.com/watch?v=ErkLnvUHQuc,,Abnormal Gait,abnormal
clk6krh1l001a3n6le4octg6x,left side,1124,1761,https://www.youtube.com/watch?v=ErkLnvUHQuc,,Abnormal Gait,abnormal
clk6ks8hy001e3n6labhtzxzt,front,1783,1958,https://www.youtube.com/watch?v=ErkLnvUHQuc,,Abnormal Gait,abnormal
clk6ksjhi001i3n6la1jkwelz,back,2004,2189,https://www.youtube.com/watch?v=ErkLnvUHQuc,,Abnormal Gait,abnormal
clk6ksvq7001l3n6lh5doclng,front,2212,2696,https://www.youtube.com/watch?v=ErkLnvUHQuc,,Abnormal Gait,abnormal
clk6ktoi4001o3n6l2m6oag7i,back,2831,3475,https://www.youtube.com/watch?v=ErkLnvUHQuc,,Abnormal Gait,abnormal
clk6kx8jj001u3n6lwnfad24d,right side,1731,1863,https://www.youtube.com/watch?v=es5nSkAx4p4,,Abnormal Gait,abnormal
clk6ky7b5001z3n6l2xsvs2z2,right side,948,1152,https://www.youtube.com/watch?v=esn4r6L-rhQ,,Abnormal Gait,exercise
clk6kym3f00233n6lkpm2dxnq,left side,1225,1712,https://www.youtube.com/watch?v=esn4r6L-rhQ,,Abnormal Gait,exercise
clk6l0fy800293n6lhh1t24pc,front,1124,1340,https://www.youtube.com/watch?v=ETQKvb8Ulqs,,Abnormal Gait,exercise
clk6l0vqc002d3n6lfp1rdygf,left side,1363,1884,https://www.youtube.com/watch?v=ETQKvb8Ulqs,,Abnormal Gait,exercise
clk6l1mlq002h3n6lvt6phaxh,right side,1903,2052,https://www.youtube.com/watch?v=ETQKvb8Ulqs,,Abnormal Gait,exercise
clk6l28gd002l3n6l0sh6iyud,front,2070,2455,https://www.youtube.com/watch?v=ETQKvb8Ulqs,,Abnormal Gait,exercise
clk6l5hsj002w3n6lrta6djle,back,3747,3890,https://www.youtube.com/watch?v=Exqj0M000S8,,Abnormal Gait,stroke
clk6l6t7v00313n6ljaiz1cl6,front,471,870,https://www.youtube.com/watch?v=eWY8_dzinJk,,Abnormal Gait,exercise
clk6l7f4h00353n6ldqj6x8z2,front,936,1363,https://www.youtube.com/watch?v=eWY8_dzinJk,,Abnormal Gait,exercise
clk6lapp7003e3n6lnpqtai54,right side,1,433,https://www.youtube.com/watch?v=fbY4O04uunE,,Abnormal Gait,stroke
clk6lb2my003i3n6lesxxkgpf,left side,487,1033,https://www.youtube.com/watch?v=fbY4O04uunE,,Abnormal Gait,stroke
clk6lbly5003m3n6l9bjdqiyz,right side,1053,2177,https://www.youtube.com/watch?v=fbY4O04uunE,,Abnormal Gait,stroke
clk6lc90h003q3n6lppkjh9f0,left side,2201,3454,https://www.youtube.com/watch?v=fbY4O04uunE,,Abnormal Gait,stroke
clk6lcq54003u3n6llqcmuee5,front,3468,4247,https://www.youtube.com/watch?v=fbY4O04uunE,,Abnormal Gait,stroke
clk6ld20x003y3n6lmooncyx3,back,4291,4715,https://www.youtube.com/watch?v=fbY4O04uunE,,Abnormal Gait,stroke
clk6ldflp00423n6l9q27b78p,front,4742,6120,https://www.youtube.com/watch?v=fbY4O04uunE,,Abnormal Gait,stroke
clk6le8lt00463n6l6op89c4x,back,6180,7755,https://www.youtube.com/watch?v=fbY4O04uunE,,Abnormal Gait,stroke
clk6lhj5y004l3n6l6hlpkdfp,right side,327,698,https://www.youtube.com/watch?v=fGY7PMK3cVU,,Abnormal Gait,exercise
clk6li116004p3n6lxwvkwmoh,front,711,1122,https://www.youtube.com/watch?v=fGY7PMK3cVU,,Abnormal Gait,exercise
clk6lmg90004w3n6l0o506aay,front,1462,1611,https://www.youtube.com/watch?v=fGY7PMK3cVU,,Abnormal Gait,exercise
clk6lmzcw00503n6l851ywdpd,left side,1624,1951,https://www.youtube.com/watch?v=fGY7PMK3cVU,,Abnormal Gait,exercise
clk6lnf1400543n6l9daxq3je,right side,1965,2272,https://www.youtube.com/watch?v=fGY7PMK3cVU,,Abnormal Gait,exercise
clk7f45v100043n6lfg3slaf9,left side,638,819,https://www.youtube.com/watch?v=3FXUw98rrUY,,Normal Gait,normal
clk7f51es000a3n6l36qtf09v,left side,822,940,https://www.youtube.com/watch?v=3FXUw98rrUY,,Normal Gait,normal
clk7fexpr000l3n6l3fnz76zq,front,4074,4122,https://www.youtube.com/watch?v=KnvYRnTA3XQ,,Normal Gait,normal
clk7fg9z9000p3n6lwqf8ijr7,back,4125,4238,https://www.youtube.com/watch?v=KnvYRnTA3XQ,,Normal Gait,normal
clk7fgn9n000t3n6ld4fxevnl,front,4241,4289,https://www.youtube.com/watch?v=KnvYRnTA3XQ,,Normal Gait,normal
clk7fh5rw000x3n6lxsbdzyi5,front,4290,4403,https://www.youtube.com/watch?v=KnvYRnTA3XQ,,Normal Gait,normal
